reduced_dim_0,reduced_dim_1,reduced_dim_2,reduced_dim_3,reduced_dim_4,reduced_dim_5,reduced_dim_6,reduced_dim_7,reduced_dim_8,reduced_dim_9,reduced_dim_10,reduced_dim_11,reduced_dim_12,reduced_dim_13,reduced_dim_14,reduced_dim_15,reduced_dim_16,reduced_dim_17,reduced_dim_18,reduced_dim_19,reduced_dim_20,reduced_dim_21,reduced_dim_22,reduced_dim_23,reduced_dim_24,reduced_dim_25,reduced_dim_26,reduced_dim_27,reduced_dim_28,reduced_dim_29,label
11.424088,3.957626,6.4042025,4.6160936,3.4348862,5.946071,5.011727,2.6424718,5.46514,4.0472794,3.3604774,7.3555236,4.99079,5.8559933,5.684612,6.8756905,4.8095856,5.846711,4.6924186,6.239557,5.087081,5.363952,4.8500185,6.640737,4.3811197,5.3860755,4.8183384,6.697502,5.1906457,4.701916,4
10.128177,8.192139,6.763617,2.7722545,6.2182784,6.4174385,4.6169543,3.2597494,4.7953744,3.850234,3.448465,6.786867,5.125821,5.7496176,5.724636,6.7249327,4.8758507,5.6055417,4.7173986,6.217857,5.2749395,5.352219,4.6490192,6.367998,4.12373,5.408486,4.841828,6.6774316,5.2765813,4.715405,1
6.5047016,8.436762,7.1126404,6.06754,3.461183,5.124453,5.2554975,2.6307373,5.9330435,4.589981,3.2482638,7.6272554,5.00273,5.977443,5.638458,6.779328,4.805009,5.7795377,4.800789,6.2344866,5.070314,5.1809406,4.664022,6.5650835,4.2331104,5.3172593,4.8705015,6.7144856,5.2779336,4.7032614,3
6.0829706,7.995515,7.3351917,6.3680644,4.376561,5.630334,5.0841856,3.070892,5.673671,4.479446,3.1862493,7.463525,5.0494413,5.9321365,5.6073427,6.6999226,4.792711,5.7449617,4.8548646,6.2279105,5.124195,5.2196813,4.624027,6.5006995,4.197509,5.3180003,4.931431,6.6394453,5.3509903,4.704979,8
6.0256815,8.111526,6.6819873,6.780494,3.1349692,5.4575787,5.270664,2.6373825,5.8588967,4.461774,3.2336373,7.5707345,4.9546266,5.9334393,5.625641,6.78381,4.8778377,5.8165874,4.8041725,6.237207,5.0822797,5.208742,4.6965394,6.586244,4.2528,5.3190727,4.8957233,6.704328,5.2612453,4.6812105,3
11.7875395,4.2638483,7.3735027,4.0462627,5.536611,6.1206894,4.4735665,2.8043587,4.9905524,3.8836653,3.4366796,6.961242,5.068295,5.8073277,5.644961,6.7640624,4.754998,5.690624,4.7349014,6.297988,5.229492,5.4344807,4.7783194,6.5409265,4.2438927,5.3939676,4.822429,6.6320033,5.261941,4.749583,7
1.0745883,5.7524514,6.2563853,5.894032,5.016806,5.484672,5.120668,3.0029655,5.588727,3.9643667,3.4606564,7.321799,4.965571,5.897631,5.6645503,6.6457677,4.8558106,5.7102456,4.8099194,6.2226343,5.1998935,5.358817,4.6803575,6.4812055,4.2392197,5.313637,4.9681654,6.533121,5.467442,4.795618,0
11.510395,4.3574333,7.650705,3.553955,5.291888,5.385523,4.487681,2.4541605,5.3076615,4.1101794,3.4898827,7.121013,5.0689664,5.897636,5.6511555,6.772518,4.677997,5.6778383,4.7348285,6.3185363,5.2048645,5.408963,4.770322,6.5813184,4.2322755,5.377557,4.786139,6.647702,5.261352,4.7806616,7
10.235523,7.7744846,6.790361,2.6757114,5.863005,6.1432514,4.7111955,3.16558,4.984635,3.953616,3.4490101,6.926855,5.127349,5.787923,5.7382855,6.7485514,4.842171,5.6335382,4.69927,6.203326,5.230079,5.3348317,4.667114,6.401002,4.1678705,5.3994145,4.824447,6.6866546,5.2633376,4.718936,1
11.814551,4.1674705,7.4784484,4.03437,5.661982,6.088282,4.425086,2.7841773,4.983806,3.8900454,3.4442544,6.944598,5.07347,5.8116074,5.6400447,6.7540307,4.741021,5.6796155,4.7419395,6.3072586,5.239946,5.441282,4.7750688,6.540364,4.2335153,5.3921437,4.821337,6.624741,5.2680855,4.75677,7
12.0182295,3.3485954,6.270738,4.876088,4.1943207,6.8080645,4.9299126,3.0635521,5.0078945,3.691284,3.3298368,7.1052256,5.0173283,5.740748,5.6736393,6.848458,4.8501954,5.8187623,4.698817,6.2133923,5.1432667,5.394637,4.8511844,6.554367,4.3711185,5.3932457,4.84999,6.663473,5.1969194,4.6962256,4
8.452732,6.679226,7.9622593,2.8061717,6.1442556,4.8309026,4.707679,2.6519198,5.35798,4.1694236,3.5199523,7.2292967,5.1217885,5.9678836,5.679539,6.7513423,4.6258163,5.579014,4.7584496,6.2746387,5.2095947,5.322143,4.6618915,6.468913,4.1424794,5.377969,4.8045526,6.67301,5.3636117,4.810781,2
10.055038,7.9831896,6.849796,2.6155035,6.028499,6.135428,4.6809716,3.175208,4.948248,3.9408205,3.4556694,6.898952,5.1322265,5.789461,5.7351193,6.7381697,4.8371086,5.615795,4.7085633,6.2089286,5.2459903,5.33653,4.6574755,6.388456,4.145101,5.403831,4.8288746,6.6827183,5.2759204,4.7236896,1
1.8060596,5.9980187,6.2989454,5.659299,5.1675267,5.546433,5.0618596,3.055998,5.5405703,3.968116,3.4487367,7.2656865,4.9806147,5.8935733,5.676316,6.658252,4.8450937,5.712407,4.8193254,6.214692,5.209144,5.3563485,4.6853995,6.4670806,4.2200103,5.3404036,4.9669557,6.5449624,5.4600334,4.7996316,0
6.81215,6.4741673,6.783491,6.1211085,4.971142,6.526019,5.0195146,3.9167354,5.577896,4.467824,3.0332317,7.369998,5.1666245,5.870056,5.6536517,6.6197686,4.8003716,5.797309,4.888272,6.1261044,5.1443815,5.2531443,4.6145434,6.4311423,4.2712727,5.334059,5.0064125,6.517032,5.389719,4.6581554,5
6.216771,7.5321507,6.672207,6.393078,3.9248796,5.850489,5.187396,3.19427,5.7823887,4.4909496,3.1612391,7.5019307,5.0481286,5.9188223,5.6533737,6.7195373,4.844332,5.8063617,4.832993,6.1849046,5.105078,5.218795,4.6588697,6.5196466,4.2607512,5.3312025,4.9353952,6.6306314,5.315565,4.674973,5
10.363873,8.05045,6.57961,2.7548487,5.763267,6.347017,4.7122626,3.1836064,4.9094067,3.9005234,3.4498,6.866418,5.109943,5.754752,5.7368584,6.7534723,4.891531,5.6444263,4.690484,6.2039967,5.236725,5.340137,4.6673713,6.3952527,4.1702695,5.3986506,4.8230414,6.695762,5.2422333,4.705023,1
12.047946,2.9102435,6.107423,5.0163016,3.9748583,6.8833976,4.9971476,3.092742,5.04136,3.6641984,3.3109183,7.1389837,5.013171,5.736033,5.681278,6.855482,4.8503814,5.8424425,4.7022805,6.2016706,5.1342745,5.3952203,4.870463,6.561105,4.394458,5.3921995,4.857708,6.65771,5.1907682,4.692926,4
6.470769,7.6923294,6.469236,6.5619464,3.4646187,5.8151007,5.2120314,2.8996994,5.751184,4.40292,3.212181,7.4840236,4.987885,5.9014044,5.644946,6.764558,4.8913527,5.8235683,4.8036046,6.210949,5.100751,5.230197,4.6965456,6.5588565,4.267483,5.3334117,4.9098005,6.6728053,5.2661524,4.6684484,5
8.614789,8.173343,6.588535,6.04559,3.9931858,6.2167253,4.914066,2.5112748,5.1327477,3.9568613,3.3723757,7.0993304,4.917894,5.785646,5.6007633,6.8132014,4.964924,5.7634063,4.74322,6.2908587,5.1784797,5.3205657,4.737736,6.5496936,4.2014656,5.3596444,4.8498287,6.737463,5.192583,4.6739345,8
6.8617473,7.2338777,6.3754463,6.479479,3.7359102,6.1192365,5.1699276,3.1592648,5.6870527,4.388664,3.1672983,7.4383106,5.0244384,5.8779416,5.6523833,6.7398834,4.8896337,5.8353076,4.8132415,6.1859217,5.1090016,5.2443395,4.6920385,6.5365534,4.286243,5.3372297,4.930398,6.6371145,5.277436,4.65542,5
7.4777384,8.231395,6.964601,6.1747794,3.3173063,5.3935165,5.175164,2.4574428,5.723731,4.408225,3.2871373,7.5056267,4.9562144,5.9221983,5.6130404,6.809586,4.8517213,5.7912235,4.7760334,6.2644114,5.086465,5.2226596,4.703594,6.58768,4.237372,5.321738,4.8531356,6.737889,5.2304187,4.691732,3
11.917559,3.6502051,5.9892244,4.62639,4.0392776,6.939253,5.07767,3.1911135,4.9728866,3.6183996,3.31725,7.1134,5.022598,5.716576,5.6928477,6.866789,4.876224,5.825547,4.67951,6.1716857,5.126094,5.3638506,4.845557,6.51846,4.3851533,5.3925376,4.851382,6.678015,5.1825843,4.6874747,4
10.010266,8.239523,6.1151857,2.480459,3.6997883,5.417349,5.1825275,2.6982567,5.6285367,4.2975664,3.4705706,7.3674126,5.052906,5.869369,5.766107,6.8524,4.8702517,5.7836633,4.616457,6.157145,5.074821,5.254568,4.720887,6.5116367,4.3269367,5.350608,4.7426467,6.759045,5.145083,4.6906033,1
6.6753054,8.38948,7.039776,6.5314093,3.1314473,5.2314444,5.25432,2.4811354,5.8790708,4.52536,3.246288,7.610376,4.959319,5.955013,5.6090198,6.797697,4.8359942,5.7995863,4.798589,6.257589,5.067393,5.193809,4.6879735,6.5941105,4.238754,5.3096576,4.8703413,6.7306094,5.2515087,4.6926174,3
8.015682,8.428379,6.801303,6.098602,4.207976,6.124276,4.9177904,2.6227953,5.182512,4.0348825,3.3470616,7.1280355,4.9411435,5.80878,5.600152,6.78501,4.9404426,5.7453003,4.769036,6.28371,5.1826606,5.302555,4.7064185,6.5274363,4.179101,5.3574843,4.8669863,6.7193317,5.229193,4.6820874,8
11.617328,4.046978,6.7278824,4.641724,3.870885,5.9291487,4.843211,2.6045656,5.3647075,4.0419908,3.3817332,7.265315,4.998029,5.8507957,5.662252,6.8522754,4.799101,5.811142,4.7018213,6.2704854,5.1182466,5.3870187,4.8340726,6.635947,4.346556,5.38766,4.8153434,6.687352,5.206003,4.7113156,9
1.1886647,5.4052773,7.2012525,5.4955373,5.983687,5.399993,5.01783,3.3043928,5.572518,4.020326,3.4346478,7.3103275,5.0142736,5.932226,5.6495304,6.605886,4.747616,5.652859,4.8455353,6.2177725,5.202125,5.3803945,4.6177473,6.4640937,4.2103014,5.313709,4.987875,6.5096183,5.539703,4.841813,0
6.019031,7.9902864,6.681754,6.6011066,3.5323412,5.6123424,5.2038126,2.7782886,5.757272,4.4050093,3.2372403,7.4952784,4.974932,5.9176683,5.6311607,6.7625937,4.8759823,5.7994504,4.810738,6.230276,5.105316,5.2252574,4.6861916,6.5584407,4.240706,5.328107,4.9056954,6.6825643,5.281359,4.6854324,8
11.5866995,2.1266286,6.090161,4.5979633,2.495058,5.6253357,5.2671185,2.4181943,5.8415604,4.1065254,3.3607905,7.599931,4.980944,5.908532,5.7101264,6.918349,4.723196,5.904276,4.6892734,6.208866,5.026406,5.3242445,4.905177,6.683795,4.4520392,5.346891,4.7907133,6.7021885,5.1420245,4.7327867,4
9.826832,8.462938,6.5643373,2.2074685,4.9727044,5.6184793,4.9187036,2.9021227,5.297961,4.128179,3.49434,7.1285343,5.103762,5.8435354,5.762947,6.789829,4.8399425,5.6731296,4.6600966,6.181878,5.174332,5.291092,4.678281,6.432729,4.206795,5.3870335,4.778768,6.725869,5.2196865,4.7156806,1
6.3410287,7.6273212,6.466681,6.733261,3.330394,5.793143,5.2476516,2.9026108,5.8108277,4.4437957,3.1922264,7.5300045,4.9853377,5.909378,5.639858,6.764829,4.8872514,5.8360333,4.809019,6.2088466,5.088325,5.2221003,4.697685,6.5687947,4.2779555,5.3256874,4.9150853,6.671298,5.2661824,4.665189,5
2.207558,5.3948054,2.3768172,5.1006947,4.4275136,6.830518,5.055891,3.3085976,5.4582267,3.5773036,3.4751697,6.9179225,4.9491353,5.8099813,6.006498,6.748423,5.203929,5.8183107,4.75999,6.08034,5.302768,5.394311,4.8245487,6.4911294,4.2757916,5.5861325,4.921624,6.5467033,5.319443,4.6962967,6
6.598762,7.814406,6.5675654,6.2308607,3.7005475,5.751105,5.1792316,2.9211557,5.7268066,4.4049826,3.230588,7.462419,5.0047927,5.908779,5.6546397,6.7599545,4.8743925,5.8025537,4.800664,6.2101016,5.109079,5.229496,4.6858068,6.543087,4.2531767,5.3405504,4.901879,6.672905,5.2752805,4.6779923,5
11.841128,3.3555768,6.011739,4.6983957,3.551315,6.5709014,5.128174,2.9653585,5.213301,3.7701335,3.3248959,7.2532406,5.0039215,5.770183,5.6952353,6.8859315,4.8459373,5.8542356,4.6789684,6.185602,5.0934854,5.3552547,4.863834,6.573848,4.407943,5.3840504,4.8358116,6.689147,5.1708636,4.6933017,4
11.369823,3.4098518,6.515622,4.5223794,2.925231,5.4170203,5.087691,2.332454,5.769977,4.2127213,3.3863945,7.526741,4.97966,5.9239936,5.6870728,6.8964696,4.7432103,5.862483,4.6916094,6.249365,5.050138,5.337693,4.863994,6.688169,4.3984885,5.3611145,4.7878003,6.710849,5.169811,4.7268724,9
11.575044,4.5029955,7.637862,3.790184,5.7758484,5.855754,4.4081163,2.698039,5.0395684,3.9508274,3.4676516,6.9656286,5.080293,5.837223,5.6397414,6.7484207,4.718092,5.6567245,4.744518,6.3144765,5.242914,5.4296246,4.757327,6.5356135,4.2101502,5.3883877,4.81165,6.6305466,5.27733,4.76893,7
11.65633,3.876669,7.536183,3.613006,4.828538,5.221649,4.5639863,2.3439012,5.468014,4.1767874,3.4852128,7.2228136,5.0559173,5.922433,5.6588745,6.7939606,4.6625314,5.712222,4.7280235,6.31525,5.174496,5.402659,4.795291,6.6185904,4.2681985,5.371277,4.776238,6.6534543,5.243041,4.7811947,7
1.0850631,5.6175094,6.262919,5.7520914,5.1461053,5.5449014,5.0857134,3.0847,5.5441704,3.8941786,3.4800222,7.280433,4.9652467,5.8891897,5.696663,6.6499305,4.8708315,5.7052507,4.813688,6.194242,5.2189884,5.3724227,4.690581,6.4590745,4.239796,5.3331637,4.951015,6.5262513,5.465174,4.7912045,0
11.349702,3.8429995,7.510201,3.5051425,4.4134297,4.8945746,4.684129,2.19345,5.687161,4.283834,3.4941552,7.3643165,5.052392,5.972809,5.666264,6.8077765,4.6187468,5.719767,4.732054,6.307983,5.1463733,5.3687644,4.795421,6.63368,4.2745404,5.3551936,4.7637186,6.6649547,5.2394824,4.7971683,7
11.865097,3.8935235,7.6003804,3.8872669,5.5462623,5.8066616,4.410971,2.6351857,5.118289,3.977094,3.4644752,7.007077,5.0744653,5.8471756,5.641407,6.755637,4.7020736,5.6797194,4.7441006,6.318889,5.231413,5.4394445,4.780648,6.5644145,4.236602,5.3839374,4.805936,6.6239123,5.265089,4.771807,7
3.7887638,6.337976,2.8033884,4.8785744,4.2063885,6.7266994,5.029649,3.0444381,5.364182,3.5850322,3.5261984,6.8877525,4.9104986,5.8612356,5.9901304,6.8306236,5.2351003,5.7969913,4.6976604,6.120981,5.3175325,5.386689,4.890389,6.5041246,4.259337,5.632541,4.916478,6.6331515,5.2347803,4.6606503,6
11.257952,4.4476633,7.061288,3.643712,4.1537404,5.2549124,4.820846,2.378901,5.572279,4.1967793,3.4567666,7.339663,5.031785,5.9204597,5.682765,6.8391614,4.7133574,5.7594504,4.6996527,6.272429,5.120987,5.356287,4.802101,6.621229,4.3077703,5.3703275,4.7758875,6.692378,5.2129006,4.7542295,7
8.334515,8.091442,6.6175127,5.5392785,4.278725,6.1241846,4.93684,2.7489707,5.2357874,4.0635386,3.3493457,7.147124,4.975548,5.814439,5.63371,6.7836504,4.9245076,5.751642,4.753401,6.254746,5.1739497,5.301841,4.708255,6.5163426,4.206112,5.362925,4.8597817,6.7072096,5.228427,4.6819153,8
8.330838,7.4492636,8.046485,3.0552878,6.3600016,5.0196733,4.652543,2.6720312,5.1897774,4.100381,3.510226,7.122491,5.1133227,5.9366813,5.659068,6.737697,4.6633344,5.55168,4.770622,6.2870207,5.239931,5.3167224,4.6432037,6.4393005,4.08538,5.38733,4.820238,6.684146,5.364225,4.798989,2
6.8576884,8.5366335,7.5910306,6.638988,3.886996,5.431814,5.083152,2.6440454,5.6488595,4.4705853,3.2172444,7.4894943,4.990551,5.932851,5.5612073,6.748506,4.797934,5.747213,4.8387394,6.2808194,5.105583,5.212278,4.6462,6.5478573,4.181375,5.3034673,4.8946204,6.7024884,5.2994657,4.7049093,3
11.38746,3.6767595,6.188186,4.5452857,3.4406211,6.1583924,5.1141996,2.8061182,5.415786,3.9485607,3.3405232,7.345581,5.0066304,5.8278136,5.6975427,6.8770156,4.810614,5.849273,4.6899967,6.2011285,5.083857,5.343546,4.8493996,6.5996795,4.393981,5.377293,4.825799,6.690656,5.182432,4.703728,9
7.6453133,8.391398,7.251602,6.4082017,4.0930133,5.8249536,4.979068,2.645027,5.385056,4.242546,3.275037,7.2966022,4.968646,5.865051,5.572388,6.764621,4.8640523,5.745814,4.8063617,6.2859154,5.1452785,5.2617044,4.6760736,6.5369043,4.180357,5.328228,4.881928,6.708588,5.2643504,4.6926413,3
1.2109584,5.042743,7.278292,5.364331,6.248085,5.5500083,4.985251,3.525173,5.5600195,3.983662,3.403809,7.2870555,5.039183,5.920271,5.671129,6.5892253,4.7469125,5.6531444,4.872712,6.1569963,5.2180843,5.4057994,4.6049094,6.4384103,4.2268844,5.330229,4.98647,6.4756303,5.5505395,4.8404603,7
9.974989,8.549452,6.31525,2.2691498,4.5533876,5.6489387,5.0006046,2.8446524,5.3623786,4.1492376,3.4922378,7.1709146,5.0787644,5.8337417,5.76562,6.813807,4.875635,5.713077,4.638908,6.1737185,5.147184,5.283902,4.6939125,6.454325,4.246525,5.3767557,4.764527,6.7420187,5.1832952,4.700779,1
11.617377,2.4604163,6.0447063,4.582475,2.6172326,5.7793703,5.2729516,2.5130808,5.7352962,4.0527987,3.3528972,7.5500436,4.9826107,5.8833356,5.7091675,6.9194937,4.7516103,5.8981204,4.6814003,6.1988893,5.030623,5.3214073,4.895708,6.6623898,4.447538,5.35296,4.796725,6.706819,5.1427255,4.7229733,4
8.868492,8.173266,6.7555547,6.3543825,4.5216994,6.6163177,4.751042,2.6143284,4.841649,3.7880807,3.3681965,6.920698,4.910225,5.7331257,5.5621324,6.7859087,4.987315,5.7360897,4.765781,6.3165846,5.227702,5.3609004,4.729971,6.522965,4.160243,5.367361,4.871891,6.7173247,5.209935,4.6719646,8
8.804511,7.8167443,7.852458,3.2419434,6.211111,5.203255,4.629725,2.5353818,5.0775685,4.0287933,3.5088365,7.038332,5.0721774,5.905829,5.6467204,6.753274,4.730378,5.5599484,4.7644053,6.3014097,5.260105,5.3080635,4.668871,6.44689,4.0341525,5.414836,4.823815,6.7143803,5.314517,4.7698903,2
9.81677,8.43278,6.5856905,2.1959417,4.9589343,5.5873494,4.9214005,2.9075427,5.3173656,4.143144,3.4918058,7.1430783,5.109175,5.850272,5.7646995,6.7880554,4.829682,5.6716375,4.661601,6.179815,5.171686,5.2890253,4.677295,6.4332137,4.2074547,5.3867693,4.7796187,6.723497,5.224126,4.7178674,1
11.28791,3.9011114,7.4741344,3.5518806,4.4239273,4.943057,4.7098417,2.2314014,5.670416,4.2656846,3.4861596,7.363307,5.0532393,5.966966,5.666806,6.807516,4.624015,5.720579,4.7335496,6.3012133,5.1458726,5.363618,4.793055,6.62508,4.2747436,5.3545785,4.768448,6.664785,5.2409534,4.79506,7
6.5880837,8.570274,7.189704,6.807978,3.1586568,5.25523,5.222056,2.4125712,5.8114433,4.488265,3.2469308,7.5820017,4.9393654,5.945431,5.580813,6.795719,4.842033,5.78934,4.808643,6.2796626,5.0759387,5.198846,4.6847796,6.597316,4.217652,5.303109,4.874601,6.737882,5.2535934,4.694334,3
6.921007,6.924764,6.4067426,6.230543,4.210486,6.319034,5.1169295,3.47303,5.632053,4.3949256,3.1336172,7.3904505,5.076044,5.8692417,5.6682878,6.7034507,4.8712964,5.823828,4.8287745,6.1583085,5.1251926,5.250634,4.6693273,6.496206,4.2851834,5.3451786,4.9512343,6.5972905,5.309383,4.6540804,5
8.020152,8.24108,6.659093,6.0026217,3.81448,5.9340777,5.014856,2.5528035,5.356359,4.126474,3.3410015,7.242191,4.940136,5.836922,5.615725,6.804836,4.9269524,5.771226,4.756561,6.2716913,5.1489677,5.2829127,4.7193747,6.5535226,4.2130394,5.349982,4.855189,6.730347,5.2138095,4.680343,8
9.87,8.412331,6.045631,2.4654899,3.4664483,5.3345165,5.238525,2.6358833,5.696893,4.324416,3.474819,7.4146156,5.0362053,5.876678,5.7614117,6.863304,4.878216,5.803609,4.611931,6.1567326,5.063275,5.2495174,4.7312384,6.5253644,4.342829,5.346035,4.7343144,6.7642627,5.1308856,4.686932,1
6.595705,7.749402,6.5382986,6.5504775,3.4199998,5.764905,5.215046,2.8527088,5.7609015,4.4160705,3.215087,7.497555,4.9850016,5.905497,5.6395726,6.7696586,4.8843575,5.8226647,4.801529,6.216516,5.095589,5.2269726,4.6968927,6.5638027,4.266646,5.32976,4.904054,6.680085,5.261764,4.6702876,5
6.255299,8.647538,7.4095154,6.645589,3.591011,5.2247076,5.186745,2.594284,5.8121343,4.5403934,3.2249265,7.5779076,4.981547,5.960715,5.585641,6.7610025,4.8057923,5.761853,4.831227,6.2672396,5.087149,5.1902695,4.6507297,6.562262,4.196635,5.304075,4.89071,6.711243,5.2959075,4.705418,3
7.067225,8.586573,7.359384,6.3729563,3.4607484,5.2398753,5.1750455,2.48555,5.772447,4.5053797,3.253562,7.555652,4.9738293,5.9476285,5.59165,6.7868156,4.8135085,5.7709446,4.803807,6.271612,5.080858,5.1990952,4.669977,6.574321,4.2116165,5.3077545,4.8650126,6.731874,5.2614865,4.7012362,3
11.545526,2.244531,6.127022,4.52973,2.5187638,5.5652614,5.2653327,2.4006193,5.857584,4.121032,3.367007,7.605106,4.9849544,5.914144,5.7117267,6.9163656,4.7159033,5.898414,4.689002,6.2079053,5.0267167,5.319765,4.9002995,6.6801643,4.4475636,5.344535,4.7870994,6.7025423,5.1425967,4.7367873,4
11.414404,3.2404885,6.462594,4.9311366,3.0770938,5.7315793,5.004915,2.467549,5.6392884,4.144165,3.3594196,7.4478726,4.974342,5.8960676,5.678221,6.880127,4.7748175,5.8715663,4.7079263,6.2640147,5.0745835,5.3757644,4.875435,6.694207,4.397525,5.3796964,4.8149643,6.6915746,5.1889825,4.7101603,9
11.207745,5.0443864,7.3178596,3.6829615,5.1857104,5.7105966,4.618583,2.652746,5.1867604,4.0087028,3.45631,7.091335,5.060779,5.853503,5.6604,6.787075,4.743525,5.691527,4.7213335,6.283652,5.195197,5.386827,4.7615824,6.545098,4.2394605,5.384773,4.803997,6.6652474,5.2530174,4.753835,2
11.998956,3.6484869,6.1620355,4.7747583,4.602653,7.185127,4.920435,3.318919,4.7799006,3.5321379,3.3171537,6.9751725,5.03915,5.6862354,5.6769295,6.830027,4.880416,5.7925196,4.699858,6.190405,5.173421,5.3973403,4.83259,6.4922295,4.351206,5.401293,4.8682604,6.6514163,5.208894,4.6901174,4
11.639777,3.4777489,7.531441,3.548847,4.419039,4.9027367,4.611253,2.1469395,5.679886,4.295731,3.499325,7.338455,5.044688,5.9674773,5.6654124,6.809416,4.6281767,5.7336884,4.725977,6.3241377,5.1485934,5.394438,4.8123007,6.661472,4.2876444,5.36079,4.758272,6.661599,5.2281137,4.791132,7
6.735465,8.447314,7.708955,6.212803,4.438836,5.468189,5.035861,2.8993688,5.622192,4.497594,3.2059891,7.455916,5.046119,5.940089,5.583812,6.712263,4.7655907,5.7193613,4.8519416,6.2553163,5.123062,5.211241,4.614396,6.5018706,4.1679835,5.31252,4.908085,6.668475,5.340519,4.7150006,3
11.774021,3.817714,6.807072,5.0855136,4.2276506,6.2900486,4.698864,2.7456217,5.176558,3.9507656,3.360764,7.1427407,4.9999495,5.8149467,5.6432066,6.8238974,4.821342,5.802892,4.7235065,6.2926073,5.156885,5.4302645,4.8372564,6.630838,4.33133,5.401607,4.84134,6.66073,5.2290754,4.701859,9
7.531589,6.8454795,8.626457,2.902114,7.0447025,4.669416,4.5628347,2.6947377,5.200007,4.1040154,3.5308619,7.1601906,5.144828,5.9959173,5.6374526,6.7090726,4.552675,5.4981327,4.8140864,6.308558,5.2628098,5.3336306,4.62723,6.4299693,4.0535827,5.3897524,4.835404,6.6462507,5.4447403,4.8461285,2
1.2114254,5.3708644,7.22673,5.466511,6.028243,5.410165,5.0112104,3.3286986,5.567805,4.0121255,3.4383383,7.3064566,5.0151873,5.934746,5.6575055,6.6056786,4.7491336,5.6474886,4.8439574,6.2150235,5.2046423,5.382701,4.616247,6.463478,4.210784,5.3174334,4.98357,6.5088525,5.540455,4.839853,0
11.532328,2.3157573,6.612836,4.9168644,2.844774,5.380091,4.9831285,2.2425013,5.8491497,4.248402,3.3831882,7.5464416,4.973209,5.946326,5.6767073,6.8808727,4.7056994,5.8786674,4.7198944,6.284999,5.0645556,5.3796625,4.895251,6.736082,4.407339,5.3623395,4.795593,6.683749,5.1822486,4.7363644,9
9.901041,8.158323,6.7834277,2.4106615,5.5637765,5.8333883,4.788844,3.021467,5.1277733,4.0388336,3.477508,7.0203247,5.121309,5.824207,5.747997,6.763387,4.825245,5.638367,4.687005,6.198659,5.2100334,5.3142285,4.667011,6.412621,4.1728387,5.3955393,4.8040524,6.703371,5.2546597,4.724913,1
11.790257,3.9437482,6.9312057,4.9563355,4.314061,6.156217,4.648621,2.6874595,5.203618,4.0008144,3.3755083,7.1423635,5.0041385,5.8299255,5.641395,6.8174696,4.809629,5.7923384,4.7241535,6.304181,5.161183,5.4350123,4.830442,6.6381307,4.3214283,5.402631,4.8346496,6.659491,5.234842,4.7068477,9
9.984589,8.143934,6.0860415,2.581156,3.4579172,5.3386335,5.230629,2.6508236,5.7060246,4.3436794,3.4616334,7.4274473,5.0463367,5.883098,5.763328,6.861864,4.8628273,5.8017435,4.6136813,6.1547823,5.054196,5.245575,4.727563,6.529237,4.3476386,5.34237,4.7381034,6.7625127,5.1381483,4.689673,1
11.66466,4.4520655,7.5708084,3.8981156,5.7965384,5.9970684,4.4037213,2.7610712,4.983814,3.9099994,3.456982,6.9370317,5.0786176,5.8200197,5.6386833,6.7480564,4.733762,5.662444,4.7437005,6.311659,5.2463684,5.4366226,4.761706,6.5320516,4.2155485,5.3918967,4.8180275,6.627431,5.275578,4.762081,7
6.7431183,8.379216,7.083499,6.4027433,3.3178997,5.294831,5.2281923,2.5782049,5.844637,4.5251203,3.2380395,7.5845356,4.9786243,5.949364,5.6132054,6.784596,4.8292766,5.7926726,4.802285,6.2493434,5.0742555,5.196189,4.6771,6.5765834,4.235673,5.311812,4.8753753,6.718329,5.262075,4.6928077,3
10.302895,7.652566,6.956666,3.1975837,6.554038,6.6277356,4.525186,3.3566182,4.6774397,3.7885156,3.4156184,6.722723,5.131426,5.7320347,5.6962423,6.7028756,4.8640275,5.593061,4.7464128,6.23538,5.2982073,5.372821,4.648719,6.3629146,4.1084747,5.409858,4.867485,6.652494,5.3014646,4.719161,1
11.469386,3.8927777,6.6965733,4.3279943,3.5274353,5.5672913,4.9577684,2.4465506,5.577997,4.13959,3.4004815,7.393434,4.9991302,5.8943453,5.678651,6.870795,4.7567225,5.8207226,4.693662,6.25647,5.087311,5.3540616,4.8384995,6.64946,4.361924,5.370813,4.793122,6.700189,5.1889257,4.7281976,9
11.619679,1.9521322,6.053112,4.6107025,2.5432181,5.6686444,5.271369,2.461227,5.836823,4.061164,3.3621771,7.591595,4.994214,5.9032807,5.718519,6.9094725,4.7045403,5.9011326,4.6959963,6.198585,5.035071,5.3255544,4.910728,6.669232,4.4549804,5.341245,4.791733,6.6882567,5.141741,4.742858,4
11.304448,4.3249574,7.1269913,3.6366537,4.1933503,5.2098956,4.795999,2.3514535,5.5840197,4.2063656,3.461465,7.3401756,5.0337,5.926579,5.679974,6.835542,4.7013683,5.7553015,4.703603,6.2785854,5.1245184,5.360402,4.803108,6.625312,4.304688,5.3692055,4.774329,6.688286,5.2159934,4.7594924,7
